"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"08.09.2016","2.050,77","2.058,73","2.063,13","2.041,01","","-0,15%"
"07.09.2016","2.053,75","2.042,21","2.060,03","2.042,12","","0,70%"
"06.09.2016","2.039,53","2.020,77","2.040,42","2.017,50","","1,10%"
"05.09.2016","2.017,38","2.008,69","2.019,65","2.005,42","","0,68%"
"02.09.2016","2.003,77","1.978,16","2.006,25","1.976,62","","1,36%"
"01.09.2016","1.976,91","1.976,26","1.982,26","1.969,48","","0,27%"
"31.08.2016","1.971,59","1.985,84","1.988,56","1.966,88","","-0,71%"
"30.08.2016","1.985,69","1.989,03","1.999,14","1.983,84","","-0,05%"
"29.08.2016","1.986,72","1.985,99","1.986,72","1.970,53","","-0,33%"
"26.08.2016","1.993,35","1.984,68","1.997,10","1.976,87","","0,39%"
"25.08.2016","1.985,56","1.983,22","1.987,35","1.969,53","","0,10%"
"24.08.2016","1.983,59","1.988,08","1.989,43","1.974,89","","-0,30%"
"23.08.2016","1.989,51","1.976,07","1.992,55","1.973,43","","0,53%"
"22.08.2016","1.979,09","1.956,46","1.979,09","1.948,35","","0,99%"
"19.08.2016","1.959,72","1.972,89","1.974,40","1.959,72","","-0,53%"
"18.08.2016","1.970,07","1.971,26","1.976,71","1.961,35","","0,04%"
"17.08.2016","1.969,19","1.971,49","1.973,02","1.959,44","","-0,33%"
"16.08.2016","1.975,80","1.977,76","1.994,33","1.967,37","","-0,07%"
"15.08.2016","1.977,28","1.969,96","1.983,10","1.964,84","","0,51%"
"12.08.2016","1.967,18","1.955,16","1.968,18","1.952,56","","0,77%"
"11.08.2016","1.952,18","1.941,32","1.952,18","1.933,27","","0,49%"
"10.08.2016","1.942,67","1.956,33","1.959,99","1.940,63","","-0,70%"
"09.08.2016","1.956,42","1.954,05","1.964,58","1.948,89","","-0,03%"
"08.08.2016","1.956,99","1.948,51","1.956,99","1.947,22","","0,65%"
"05.08.2016","1.944,31","1.946,66","1.952,35","1.931,01","","-0,03%"
"04.08.2016","1.944,94","1.924,97","1.945,14","1.924,97","","1,34%"
"03.08.2016","1.919,15","1.913,14","1.922,86","1.902,74","","0,34%"
"02.08.2016","1.912,69","1.946,31","1.946,65","1.908,89","","-1,78%"
"01.08.2016","1.947,36","1.950,49","1.964,27","1.941,58","","0,14%"
"29.07.2016","1.944,62","1.952,82","1.955,07","1.939,28","","-0,50%"
"28.07.2016","1.954,45","1.938,01","1.959,86","1.932,63","","0,81%"
"27.07.2016","1.938,65","1.938,64","1.941,15","1.928,32","","0,01%"
"26.07.2016","1.938,52","1.932,54","1.940,26","1.917,96","","0,35%"
"25.07.2016","1.931,78","1.929,93","1.942,98","1.922,22","","0,25%"
"22.07.2016","1.926,90","1.923,80","1.933,76","1.922,85","","-0,04%"
"21.07.2016","1.927,70","1.920,01","1.930,79","1.911,87","","0,66%"
"20.07.2016","1.915,09","1.915,49","1.921,23","1.896,00","","-0,04%"
"19.07.2016","1.915,89","1.921,12","1.929,11","1.903,10","","-1,04%"
"18.07.2016","1.936,07","1.937,77","1.948,54","1.920,18","","-0,25%"
"15.07.2016","1.940,85","1.931,66","1.943,63","1.928,57","","-0,08%"
"14.07.2016","1.942,46","1.938,54","1.944,85","1.921,75","","0,34%"
"13.07.2016","1.935,88","1.937,35","1.945,76","1.928,50","","-0,13%"
"12.07.2016","1.938,36","1.913,84","1.942,69","1.911,91","","1,32%"
"11.07.2016","1.913,12","1.891,05","1.914,31","1.887,10","","0,99%"
"08.07.2016","1.894,35","1.873,49","1.896,82","1.860,55","","0,63%"
"07.07.2016","1.882,41","1.887,12","1.901,57","1.878,47","","0,16%"
"06.07.2016","1.879,42","1.892,26","1.896,71","1.871,47","","-0,86%"
"05.07.2016","1.895,64","1.902,54","1.904,06","1.887,05","","-0,62%"
"04.07.2016","1.907,48","1.899,35","1.913,48","1.896,40","","0,57%"
"01.07.2016","1.896,62","1.891,03","1.900,41","1.880,63","","0,29%"
"30.06.2016","1.891,09","1.886,47","1.897,36","1.879,33","","0,16%"
"29.06.2016","1.888,15","1.865,63","1.888,15","1.862,25","","1,66%"
"28.06.2016","1.857,23","1.850,75","1.863,53","1.844,80","","0,84%"
"27.06.2016","1.841,73","1.883,76","1.887,75","1.841,73","","-2,26%"
"24.06.2016","1.884,41","1.865,48","1.884,94","1.846,91","","-1,82%"
"23.06.2016","1.919,27","1.894,16","1.919,27","1.883,18","","1,19%"
"22.06.2016","1.896,70","1.908,06","1.912,96","1.892,16","","-0,38%"
"21.06.2016","1.904,02","1.902,44","1.910,25","1.884,64","","0,07%"
"20.06.2016","1.902,70","1.889,26","1.906,46","1.889,26","","1,37%"
"17.06.2016","1.877,07","1.875,96","1.896,28","1.871,88","","0,39%"
"16.06.2016","1.869,78","1.884,22","1.884,91","1.853,36","","-1,06%"
"15.06.2016","1.889,75","1.883,94","1.898,31","1.880,55","","0,20%"
"14.06.2016","1.885,92","1.898,21","1.903,54","1.875,27","","-0,93%"
"10.06.2016","1.903,61","1.926,91","1.930,26","1.903,61","","-1,62%"
"09.06.2016","1.934,92","1.951,80","1.952,42","1.927,72","","-0,85%"
"08.06.2016","1.951,55","1.953,75","1.960,75","1.937,62","","0,01%"
"07.06.2016","1.951,26","1.917,96","1.954,49","1.914,56","","1,86%"
"06.06.2016","1.915,54","1.893,05","1.920,91","1.893,05","","1,52%"
"03.06.2016","1.886,84","1.896,95","1.913,74","1.877,89","","-0,21%"
"02.06.2016","1.890,78","1.895,27","1.898,90","1.876,58","","-0,13%"
"01.06.2016","1.893,18","1.899,14","1.906,86","1.888,88","","-0,31%"
"31.05.2016","1.899,01","1.937,13","1.939,84","1.899,01","","-1,89%"
"30.05.2016","1.935,54","1.931,07","1.938,14","1.918,76","","0,41%"
"27.05.2016","1.927,58","1.913,18","1.930,80","1.910,11","","0,69%"
"26.05.2016","1.914,31","1.905,81","1.931,78","1.895,63","","0,82%"
"25.05.2016","1.898,75","1.889,42","1.910,70","1.889,42","","0,78%"
"24.05.2016","1.884,12","1.868,70","1.887,48","1.868,70","","0,84%"
"23.05.2016","1.868,43","1.889,11","1.889,11","1.861,64","","-1,21%"
"20.05.2016","1.891,33","1.901,27","1.903,58","1.882,16","","-0,01%"
"19.05.2016","1.891,52","1.907,71","1.913,70","1.891,52","","-1,34%"
"18.05.2016","1.917,24","1.907,15","1.921,21","1.899,12","","0,43%"
"17.05.2016","1.909,00","1.913,25","1.915,19","1.876,69","","-0,33%"
"16.05.2016","1.915,33","1.912,16","1.939,22","1.909,18","","0,43%"
"13.05.2016","1.907,19","1.901,51","1.907,19","1.881,41","","0,28%"
"12.05.2016","1.901,90","1.912,43","1.922,51","1.900,17","","-0,37%"
"11.05.2016","1.909,05","1.890,09","1.916,34","1.885,67","","1,26%"
"10.05.2016","1.885,34","1.896,02","1.909,97","1.874,50","","-0,85%"
